employee_id,task_id,Task Description,Category,required_skills,employee_skills,skill_match_score,complexity_level,availability,past_performance,suitability_score
E35087,T34831,Optimize frontend performance,frontend,"['scikit-learn', 'java', 'matplotlib', 'javascript']","['bash', 'spark', 'jenkins']",0.0,3,0.6818809533622698,0.3916550455478006,0.30815356024187035
E16574,T50579,Develop recommendation system,ai/ml,"['hibernate', 'figma', 'selenium', 'flask', 'postgresql', 'kubernetes', 'catboost']",['javascript'],0.0,2,0.7443336909393667,0.4784977337455245,0.24613064270527987
E62219,T5735,Develop recommendation system,ai/ml,"['jenkins', 'bash', 'python', 'selenium', 'vue', 'aws', 'node.js']","['tableau', 'postgresql', 'jenkins']",0.1111111111111111,3,0.7150973376607199,0.7036675301214175,0.3300712660648934
E54343,T82118,Migrate services to Azure,cloud,"['transformer', 'ARIMA', 'vue', 'jira', 'kafka']",['microservices'],0.0,2,0.7553171508757583,0.6485201851203855,0.09639080882901907
E10545,T33461,Design UI,frontend,"['tensorflow', 'azure', 'rest api', 'seo']",['java'],0.0,3,0.7291704620205621,0.3812881101651131,0.05248688553537861
E74464,T63072,Monitor production systems,devops,"['mongodb', 'jenkins', 'aws', 'postgresql', 'grafana', 'c++']","['microservices', 'git']",0.0,3,0.7222315408177916,0.5993853107926208,0.11450313736435472
E12574,T5117,Train NLP models,ai/ml,"['react', 'oracle', 'aws', 'gcp']","['terraform', 'linux']",0.0,3,0.7191775526694607,0.6014660788382289,0.38796904651099356
E23817,T79130,Train NLP models,ai/ml,"['grafana', 'bash', 'mysql', 'hibernate', 'tableau']",['scikit-learn'],0.0,3,0.7662214540134638,0.600995283022818,0.18907258795875725
E68362,T19387,Develop API endpoints,backend,"['spring', 'microservices', 'linux', 'seo', 'selenium', 'kafka', 'node.js']","['docker', 'pytorch']",0.0,2,0.6429306391175099,0.6302260869858658,0.44953453278727407
E46711,T89792,Set up CI/CD pipeline,devops,"['kubernetes', 'node.js', 'grafana', 'javascript', 'mysql']",['salesforce'],0.0,3,0.7073712860118396,0.5152758551079014,0.3437367228266072
E43405,T87947,Optimize frontend performance,frontend,"['IsolationForest', 'c++', 'seo', 'jira', 'pandas', 'java', 'transformer']","['terraform', 'html']",0.0,2,0.7318118697834336,0.47989872198400485,0.5210172807049882
E65911,T57306,Set up CI/CD pipeline,devops,"['seo', 'bash', 'jira', 'prometheus', 'node.js', 'ARIMA', 'angular']","['numpy', 'spring', 'react']",0.0,2,0.6871101228688,0.559641716851403,0.1715005209918784
E29872,T10658,Monitor production systems,devops,"['vue', 'azure', 'scikit-learn', 'jenkins', 'rest api', 'flask', 'django']",['angular'],0.0,3,0.7162300266005838,0.5874941440635294,0.27503298005538573
E78659,T38242,Automate tests,testing,"['node.js', 'ARIMA', 'java', 'prometheus', 'html', 'flask']","['wordpress', 'spark', 'transformer']",0.0,3,0.6971691143561973,0.6936121727780236,0.01455117262715061
E72162,T7694,Migrate services to Azure,cloud,"['vue', 'c++', 'javascript', 'pandas', 'react', 'salesforce', 'html']",['sql'],0.0,3,0.7158954093403961,0.6599482657610665,0.06334063660693212
E40213,T70014,Train NLP models,ai/ml,"['terraform', 'react', 'vue', 'javascript', 'power bi', 'sap', 'css']","['docker', 'big data']",0.0,3,0.7028133231037602,0.4857179280574212,0.3530569897415858
E93681,T12751,Develop recommendation system,ai/ml,"['flask', 'html', 'IsolationForest', 'power bi']",['c++'],0.0,3,0.7439554232100223,0.35036033115091614,0.2843807129935926
E60813,T25371,Train NLP models,ai/ml,"['LSTM', 'wordpress', 'grafana', 'html', 'ARIMA']","['gcp', 'ARIMA', 'docker']",0.14285714285714285,3,0.6415725273404537,0.5709172907829099,0.22367663505214957
E1718,T45172,Optimize cloud costs,cloud,"['catboost', 'seo', 'spark', 'docker', 'javascript', 'tensorflow', 'c++']","['react', 'transformer', 'kafka']",0.0,3,0.6307929326026961,0.5372596675691966,0.3032880340567325
E67292,T21458,Automate tests,testing,"['git', 'sql', 'ARIMA', 'spark', 'xgboost']","['node.js', 'rest api', 'selenium']",0.0,3,0.7215565448555077,0.4628900758756789,0.16176687295414133
E53755,T11656,Develop API endpoints,backend,"['seo', 'jenkins', 'scikit-learn', 'pandas']","['c++', 'salesforce', 'git']",0.0,3,0.7174065470594881,0.6058583455074076,0.15927654645218828
E99493,T31707,Develop ML models,data science,"['wordpress', 'kafka', 'numpy', 'django', 'git', 'salesforce', 'transformer']",['java'],0.0,3,0.7013806446242606,0.5473185880126632,0.19054355276079926
E1273,T30676,Optimize frontend performance,frontend,"['prometheus', 'node.js', 'selenium', 'mysql', 'salesforce', 'power bi', 'spark']","['python', 'sql']",0.0,3,0.6746013443322382,0.656137252057744,0.4370098041272714
E44832,T41407,Optimize cloud costs,cloud,"['docker', 'numpy', 'html', 'azure', 'sap', 'spring']","['terraform', 'django', 'flask']",0.0,3,0.6726330815761837,0.6328600563014335,0.3839141549536183
E71094,T11197,Develop recommendation system,ai/ml,"['azure', 'grafana', 'sap', 'vue', 'sql', 'oracle']",['matplotlib'],0.0,3,0.7269947868522328,0.5411734830095832,0.27956861496551516
E47502,T22143,Migrate services to Azure,cloud,"['angular', 'jenkins', 'vue', 'rest api']","['spark', 'sql', 'jira']",0.0,3,0.7031240392534401,0.5008628489035987,0.3704374952607351
E84522,T42589,Design UI,frontend,"['selenium', 'scikit-learn', 'sap', 'jenkins', 'seo', 'salesforce']","['ARIMA', 'LSTM']",0.0,2,0.658165386705556,0.7390458862333734,0.41040838071817765
E66611,T87358,Train NLP models,ai/ml,"['grafana', 'pandas', 'hibernate', 'pytorch']",['IsolationForest'],0.0,2,0.6478473595656801,0.4232375883957382,-0.23572773391795926
E45048,T99361,Implement authentication,backend,"['react', 'html', 'git', 'matplotlib']","['xgboost', 'tensorflow', 'linux']",0.0,3,0.7545363087873944,0.626548260732191,-0.09967183557389392
E2655,T8600,Migrate services to Azure,cloud,"['hibernate', 'node.js', 'IsolationForest', 'LSTM', 'catboost', 'microservices', 'spark']",['docker'],0.0,2,0.6568364629206949,0.7228331343902594,0.2587104195813495
E51499,T24637,Perform load testing,testing,"['prometheus', 'salesforce', 'scikit-learn', 'pytest', 'figma', 'sap', 'django']","['pandas', 'terraform']",0.0,3,0.6361649763505166,0.6857946343183785,0.07623801235934641
E67621,T49043,Optimize cloud costs,cloud,"['sql', 'angular', 'matplotlib', 'prometheus', 'java', 'pytorch', 'postgresql']","['html', 'pytest']",0.0,2,0.776669605338961,0.4613098251009947,0.09067460977710778
E78552,T11410,Design UI,frontend,"['c++', 'grafana', 'javascript', 'scikit-learn', 'sql']",['kafka'],0.0,3,0.751607807593921,0.6947982453409731,0.2594058775806076
E96167,T83080,Develop API endpoints,backend,"['tensorflow', 'xgboost', 'postgresql', 'jenkins', 'docker']","['css', 'kafka', 'salesforce']",0.0,3,0.6245998342772211,0.6866676675549881,-0.05458540803910483
E62051,T19231,Monitor production systems,devops,"['css', 'gcp', 'tensorflow', 'docker']","['kubernetes', 'IsolationForest', 'postgresql']",0.0,3,0.7007784010824468,0.3776406485774342,0.25218213815933416
E92104,T18604,Migrate services to Azure,cloud,"['hibernate', 'mongodb', 'tableau', 'IsolationForest', 'linux']","['bash', 'transformer']",0.0,3,0.607841041752134,0.5715374423888856,0.6124534168067428
E39511,T1369,Implement authentication,backend,"['jira', 'wordpress', 'ARIMA', 'css', 'spring']","['git', 'linux', 'hibernate']",0.0,3,0.6833099394207341,0.6390078292709054,0.417222301079904
E26423,T13098,Implement authentication,backend,"['xgboost', 'gcp', 'java', 'terraform', 'angular']","['linux', 'seo']",0.0,3,0.6959821647825787,0.46684250979377384,0.31281827951448427
E70839,T48494,Monitor production systems,devops,"['python', 'vue', 'pytest', 'mongodb']","['matplotlib', 'tensorflow', 'salesforce']",0.0,2,0.7598008184094499,0.418654960988149,0.1823848930226276
E97633,T90458,Analyze customer churn,data science,"['big data', 'mongodb', 'pandas', 'microservices']","['html', 'numpy', 'jenkins']",0.0,3,0.6824708975993947,0.3969929316897761,0.3417062956046629
E90650,T99438,Develop API endpoints,backend,"['oracle', 'python', 'tensorflow', 'transformer']","['grafana', 'rest api']",0.0,3,0.6833849574906619,0.7369099256164352,0.43618449112522456
E59121,T19029,Analyze customer churn,data science,"['python', 'jenkins', 'ARIMA', 'node.js', 'rest api', 'pytorch']",['scikit-learn'],0.0,3,0.7967132236262626,0.3995831193613719,0.2826259192572193
E33006,T67913,Train NLP models,ai/ml,"['mysql', 'azure', 'ARIMA', 'bash', 'figma', 'transformer']","['javascript', 'python', 'figma']",0.125,2,0.6387194167857404,0.6679284972348455,0.3232580993278194
E82829,T83070,Set up CI/CD pipeline,devops,"['jenkins', 'figma', 'python', 'grafana', 'mongodb']",['linux'],0.0,3,0.6688459000355832,0.6036493087817281,0.15684165620492546
E26566,T4007,Automate tests,testing,"['mysql', 'javascript', 'scikit-learn', 'power bi']",['grafana'],0.0,3,0.7419094298608706,0.5434028027199813,0.3525868901293711
E68227,T49824,Automate tests,testing,"['mongodb', 'power bi', 'gcp', 'prometheus', 'scikit-learn']","['IsolationForest', 'numpy', 'postgresql']",0.0,2,0.6754539484530808,0.5647647471305147,0.04084513690580435
E73017,T97560,Develop API endpoints,backend,"['vue', 'postgresql', 'sql', 'javascript', 'catboost']","['jira', 'kafka', 'ARIMA']",0.0,3,0.703330442090134,0.5934339459960749,0.04366998390689969
E77456,T14234,Monitor production systems,devops,"['numpy', 'gcp', 'pytorch', 'tensorflow', 'css', 'scikit-learn', 'angular']","['jenkins', 'css']",0.125,3,0.6823421721448354,0.43037575383871873,0.37557244754993396
E9273,T49938,Analyze customer churn,data science,"['grafana', 'salesforce', 'jenkins', 'git']","['bash', 'transformer', 'oracle']",0.0,3,0.7222237050506229,0.3511640406191766,0.2291699202455798
E54759,T42050,Develop API endpoints,backend,"['kafka', 'IsolationForest', 'LSTM', 'oracle']",['gcp'],0.0,2,0.7548353064993963,0.5775795288395248,0.04125495295832404
E7438,T46587,Optimize cloud costs,cloud,"['transformer', 'django', 'spark', 'tableau']","['matplotlib', 'numpy', 'react']",0.0,3,0.7055629342636336,0.7349086852980294,0.4960940698644505
E46478,T76974,Set up CI/CD pipeline,devops,"['catboost', 'node.js', 'ARIMA', 'flask']","['pandas', 'figma']",0.0,3,0.6696550312412591,0.5763981138479399,0.25750925205674957
E14689,T76498,Analyze customer churn,data science,"['python', 'sap', 'node.js', 'catboost', 'IsolationForest', 'spark']","['node.js', 'terraform', 'vue']",0.125,2,0.70932825343724,0.5799946706923348,0.09400467923713063
E27052,T18304,Implement authentication,backend,"['vue', 'docker', 'xgboost', 'pytorch']",['python'],0.0,3,0.686761016119951,0.40996149172415286,0.1188170587881251
E77673,T49237,Develop recommendation system,ai/ml,"['react', 'flask', 'mongodb', 'javascript', 'hibernate', 'power bi']","['transformer', 'sap']",0.0,3,0.6779900710341017,0.6526635039233853,0.2992778652465509
E51357,T35952,Design UI,frontend,"['spring', 'tensorflow', 'sap', 'linux', 'kubernetes']",['power bi'],0.0,3,0.6533790197548978,0.7458483594338823,0.09466564322024593
E93775,T58177,Migrate services to Azure,cloud,"['tableau', 'mongodb', 'sap', 'java', 'vue', 'angular']","['angular', 'mongodb']",0.3333333333333333,3,0.7536557912006109,0.5059378769330941,0.5330224216256418
E52520,T24715,Perform load testing,testing,"['javascript', 'docker', 'spring', 'kafka', 'tensorflow', 'git']","['scikit-learn', 'java']",0.0,3,0.6898090950062745,0.6795581836443952,0.40286329169022583
E70879,T5380,Train NLP models,ai/ml,"['prometheus', 'bash', 'python', 'postgresql', 'scikit-learn', 'sap']","['terraform', 'pytest']",0.0,3,0.7532734109862984,0.567563657205371,0.09281523179286977
E8805,T67413,Optimize frontend performance,frontend,"['git', 'pytorch', 'spark', 'flask', 'selenium']",['angular'],0.0,3,0.7330098422790688,0.6878028514376282,0.10950713732786968
E28359,T68266,Design UI,frontend,"['docker', 'grafana', 'selenium', 'sql', 'javascript']","['django', 'microservices', 'aws']",0.0,3,0.7392155273364759,0.7166112700024556,0.21751881238887277
E38199,T22264,Implement authentication,backend,"['react', 'rest api', 'git', 'jira', 'mysql', 'postgresql']","['jenkins', 'node.js', 'javascript']",0.0,3,0.7205537196195329,0.4094791107775999,0.261042292430495
E97905,T12444,Migrate services to Azure,cloud,"['react', 'css', 'prometheus', 'xgboost', 'numpy']","['gcp', 'azure']",0.0,3,0.7510313260028022,0.6227582066686379,0.25662316547044584
E18507,T20768,Migrate services to Azure,cloud,"['javascript', 'tableau', 'java', 'mongodb']",['aws'],0.0,2,0.641353804799987,0.7269568942755096,0.14918812954391475
E16289,T97069,Automate tests,testing,"['salesforce', 'IsolationForest', 'pandas', 'wordpress']","['big data', 'bash', 'c++']",0.0,2,0.6842094901224053,0.41744865797338093,0.10278565278509322
E8174,T74128,Implement authentication,backend,"['LSTM', 'vue', 'seo', 'angular']","['spark', 'IsolationForest', 'postgresql']",0.0,3,0.6266478663041402,0.42498017009225986,0.21558325222030275
E23399,T56528,Develop ML models,data science,"['numpy', 'prometheus', 'azure', 'terraform']","['salesforce', 'spring']",0.0,3,0.6855648049944962,0.5752469536654299,0.1310847814588479
E53007,T4143,Develop ML models,data science,"['rest api', 'kafka', 'jenkins', 'oracle', 'matplotlib', 'mongodb']",['azure'],0.0,3,0.6045795937824763,0.49454463681071803,0.24376847944512336
E37267,T53742,Develop recommendation system,ai/ml,"['vue', 'xgboost', 'react', 'numpy', 'tensorflow', 'css']","['angular', 'vue']",0.14285714285714285,3,0.709182572939886,0.526109363451983,0.12856384394345935
E89014,T53695,Implement authentication,backend,"['ARIMA', 'javascript', 'xgboost', 'git', 'react', 'numpy']","['pandas', 'IsolationForest', 'docker']",0.0,3,0.7646537020984818,0.5486072277448915,0.31519878437667637
E42268,T57590,Automate tests,testing,"['react', 'jenkins', 'rest api', 'css', 'python']","['django', 'tensorflow', 'oracle']",0.0,3,0.773057535915485,0.6926544726405794,0.36436122821748645
E80432,T19543,Optimize frontend performance,frontend,"['LSTM', 'tableau', 'ARIMA', 'css', 'tensorflow']","['figma', 'transformer']",0.0,2,0.6233501481885184,0.6751699728794318,0.2539818643324327
E63375,T38631,Develop recommendation system,ai/ml,"['kafka', 'mongodb', 'pytorch', 'pandas', 'spark', 'IsolationForest', 'big data']","['catboost', 'vue']",0.0,3,0.7002127083204025,0.5111368831736064,0.32410662244881855
E96701,T36880,Optimize cloud costs,cloud,"['hibernate', 'linux', 'git', 'bash', 'tableau']","['tensorflow', 'IsolationForest']",0.0,2,0.6502467497905094,0.7338035850798856,0.28330812325490856
E33326,T56952,Optimize cloud costs,cloud,"['spark', 'hibernate', 'IsolationForest', 'aws', 'pytorch', 'salesforce']","['wordpress', 'jenkins']",0.0,3,0.6964050983619159,0.4664001044256283,0.44387080949880264
E83548,T27099,Optimize frontend performance,frontend,"['seo', 'pytest', 'oracle', 'catboost', 'spring']",['xgboost'],0.0,3,0.6895396067768516,0.6523395461369446,0.34295514254443943
E98184,T18018,Optimize frontend performance,frontend,"['kubernetes', 'microservices', 'kafka', 'wordpress', 'LSTM', 'html', 'aws']",['IsolationForest'],0.0,3,0.7004978416675076,0.40701928117783726,0.12886076906586097
E74501,T95652,Migrate services to Azure,cloud,"['sap', 'matplotlib', 'figma', 'javascript', 'git', 'css']","['xgboost', 'jenkins']",0.0,3,0.7683502792320682,0.48903127692004156,0.22204355913206328
E54687,T67573,Develop recommendation system,ai/ml,"['power bi', 'html', 'selenium', 'spark', 'terraform', 'python']",['hibernate'],0.0,3,0.707824178081734,0.5005260254609565,0.3022000040052926
E64660,T56694,Perform load testing,testing,"['prometheus', 'css', 'figma', 'c++', 'spring', 'pytest', 'docker']","['power bi', 'xgboost', 'grafana']",0.0,3,0.7742511899233233,0.6272223435139809,0.49788623563139883
E86952,T94058,Develop recommendation system,ai/ml,"['kafka', 'wordpress', 'oracle', 'azure']","['python', 'kubernetes']",0.0,3,0.660340325145215,0.40359898741439004,0.40147517713809344
E93966,T23456,Monitor production systems,devops,"['big data', 'numpy', 'mongodb', 'flask', 'jenkins', 'pytorch', 'html']","['ARIMA', 'css']",0.0,3,0.7421042755902671,0.37446060695586625,0.18247081718058317
E32719,T20566,Implement authentication,backend,"['wordpress', 'postgresql', 'matplotlib', 'tensorflow', 'jira', 'jenkins']","['xgboost', 'html', 'rest api']",0.0,3,0.6971593747254378,0.6218460550311546,0.2758196254238811
E37050,T73126,Develop ML models,data science,"['pytest', 'rest api', 'pytorch', 'jenkins', 'grafana']","['terraform', 'transformer']",0.0,3,0.7100753735942962,0.5713598581070596,0.34921589280038623
E88424,T32065,Automate tests,testing,"['LSTM', 'kafka', 'figma', 'wordpress', 'spark', 'prometheus']","['mongodb', 'aws', 'spring']",0.0,3,0.7527324055260871,0.3527735984321937,0.06122513966980772
E72039,T10225,Optimize frontend performance,frontend,"['sql', 'kafka', 'rest api', 'big data', 'python']","['grafana', 'hibernate', 'python']",0.14285714285714285,2,0.7391656595967447,0.4792314331616597,0.1846563837652465
E52443,T77232,Implement authentication,backend,"['grafana', 'gcp', 'sql', 'angular', 'linux', 'react']","['pandas', 'catboost', 'spark']",0.0,3,0.7203467630605082,0.7150926311113022,0.28161494499914225
E78474,T84060,Set up CI/CD pipeline,devops,"['git', 'jenkins', 'html', 'spark', 'spring', 'LSTM']","['prometheus', 'selenium']",0.0,2,0.7379639991851925,0.46721358302327487,0.3730308288204378
E67345,T84402,Optimize frontend performance,frontend,"['kafka', 'microservices', 'angular', 'IsolationForest', 'tableau', 'c++']",['pytest'],0.0,2,0.75359022924628,0.4125103700128935,0.17046825541314514
E82136,T87776,Automate tests,testing,"['javascript', 'hibernate', 'tableau', 'xgboost', 'sap', 'kubernetes', 'LSTM']","['grafana', 'jenkins', 'kubernetes']",0.1111111111111111,3,0.754475550692208,0.723518001741834,0.3409533131976805
E91304,T77048,Optimize frontend performance,frontend,"['gcp', 'node.js', 'big data', 'azure', 'aws', 'spark']",['numpy'],0.0,3,0.7475520355230991,0.5772805959365515,-0.09912981408586158
